bus_number,bus_type,source,destination,departure_time,arrival_time,ticket_price_rs,available_seats,distance_km
TNSTC-SLM-3658,AC Sleeper,Salem,Thoothukudi,14:00,17:08,211,13,141
TNSTC-CHN-3659,Non AC Seater,Chennai,Kallakurichi,10:30,15:32,340,28,227
TNSTC-SIV-3660,Super Fast,Sivaganga,Vellore,10:30,15:36,345,14,230
TNSTC-TEN-3661,Super Fast,Tenkasi,Nilgiris,11:30,20:28,606,24,404
TNSTC-KAN-3662,Deluxe,Kanyakumari,Dindigul,15:30,17:00,102,41,68
TNSTC-KAL-3663,Ultra Deluxe,Kallakurichi,Ariyalur,09:00,16:12,486,45,324
TNSTC-VLR-3664,AC Sleeper,Vellore,Chennai,20:00,22:58,201,26,134
TNSTC-RAN-3665,Super Fast,Ranipet,Thanjavur,06:30,14:27,537,43,358
TNSTC-KAR-3666,AC Sleeper,Karur,Dharmapuri,13:00,18:10,349,20,233
TNSTC-CBE-3667,Non AC Seater,Coimbatore,Ramanathapuram,11:30,14:18,189,21,126
TNSTC-DIN-3668,Express,Dindigul,Thanjavur,07:30,16:30,607,43,405
TNSTC-CHN-3669,AC Sleeper,Chennai,Mayiladuthurai,08:30,12:02,238,37,159
TNSTC-CHE-3670,Non AC Seater,Chengalpattu,Ramanathapuram,16:30,18:44,151,33,101
TNSTC-KAN-3671,Express,Kanyakumari,Tiruvannamalai,17:30,18:50,90,41,60
TNSTC-ARI-3672,Non AC Seater,Ariyalur,Dharmapuri,23:00,08:40,652,34,435
TNSTC-CHN-3673,Super Fast,Chennai,Trichy,02:00,13:45,793,45,529
TNSTC-KAL-3674,Deluxe,Kallakurichi,Dharmapuri,07:30,11:07,244,35,163
TNSTC-NAM-3675,Express,Namakkal,Ramanathapuram,03:00,12:20,630,18,420
TNSTC-KAR-3676,AC Sleeper,Karur,Tiruvarur,21:00,07:04,679,42,453
TNSTC-VLR-3677,Ultra Deluxe,Vellore,Namakkal,05:00,10:08,346,30,231
TNSTC-DIN-3678,Deluxe,Dindigul,Sivaganga,06:30,09:00,169,30,113
TNSTC-SLM-3679,Non AC Seater,Salem,Dindigul,16:30,02:59,708,34,472
TNSTC-SIV-3680,Deluxe,Sivaganga,Salem,19:30,02:04,444,14,296
TNSTC-SLM-3681,AC Sleeper,Salem,Nilgiris,21:00,09:34,849,22,566
TNSTC-MDU-3682,Non AC Seater,Madurai,Mayiladuthurai,08:00,18:26,705,35,470
TNSTC-TRY-3683,AC Sleeper,Trichy,Theni,18:30,03:10,585,29,390
TNSTC-TIR-3684,AC Sleeper,Tiruppur,Perambalur,15:30,18:54,229,21,153
TNSTC-MDU-3685,Non AC Seater,Madurai,Kallakurichi,23:00,02:02,205,45,137
TNSTC-TIR-3686,Express,Tiruvarur,Villupuram,20:00,23:32,238,16,159
TNSTC-DIN-3687,Express,Dindigul,Chengalpattu,13:00,01:12,823,19,549
TNSTC-VIL-3688,Express,Villupuram,Sivaganga,12:00,17:24,364,16,243
TNSTC-VIR-3689,Ultra Deluxe,Virudhunagar,Ramanathapuram,23:00,11:57,874,10,583
TNSTC-NAG-3690,Deluxe,Nagapattinam,Namakkal,08:30,20:27,807,34,538
TNSTC-RAN-3691,Non AC Seater,Ranipet,Thanjavur,19:30,05:08,651,25,434
TNSTC-TIR-3692,Ultra Deluxe,Tiruvarur,Tirunelveli,21:30,03:20,394,20,263
TNSTC-TIR-3693,AC Sleeper,Tiruppur,Ariyalur,03:30,08:00,304,40,203
TNSTC-ARI-3694,Non AC Seater,Ariyalur,Karur,21:30,01:06,243,37,162
TNSTC-MAY-3695,Super Fast,Mayiladuthurai,Chennai,10:30,11:56,97,21,65
TNSTC-PER-3696,Non AC Seater,Perambalur,Nilgiris,14:30,00:59,708,33,472
TNSTC-TEN-3697,AC Sleeper,Tenkasi,Virudhunagar,06:30,12:14,387,23,258
TNSTC-ARI-3698,Deluxe,Ariyalur,Perambalur,18:00,06:42,858,28,572
TNSTC-CBE-3699,Super Fast,Coimbatore,Perambalur,04:00,05:09,78,31,52
TNSTC-CHN-3700,Super Fast,Chennai,Ramanathapuram,02:00,11:01,609,34,406
TNSTC-TEN-3701,AC Sleeper,Tenkasi,Sivaganga,05:00,14:34,646,15,431
TNSTC-DHA-3702,AC Sleeper,Dharmapuri,Nagapattinam,11:30,13:24,129,10,86
TNSTC-KAR-3703,AC Sleeper,Karur,Nagapattinam,19:00,21:36,175,34,117
TNSTC-TRY-3704,Super Fast,Trichy,Villupuram,14:30,02:46,828,18,552
TNSTC-MAY-3705,Express,Mayiladuthurai,Cuddalore,16:30,00:39,550,30,367
TNSTC-PER-3706,Deluxe,Perambalur,Tirunelveli,18:00,20:34,174,38,116
TNSTC-SLM-3707,Super Fast,Salem,Coimbatore,00:00,02:10,147,29,98
TNSTC-TIR-3708,Non AC Seater,Tiruvarur,Vellore,17:30,21:11,249,26,166
TNSTC-MAY-3709,Non AC Seater,Mayiladuthurai,Kallakurichi,20:00,23:13,217,21,145
TNSTC-ARI-3710,Express,Ariyalur,Nilgiris,05:00,07:10,147,12,98
TNSTC-VIR-3711,Express,Virudhunagar,Tenkasi,16:00,02:45,726,30,484
TNSTC-TRY-3712,Express,Trichy,Chennai,05:30,11:39,415,25,277
TNSTC-TNJ-3713,Ultra Deluxe,Thanjavur,Erode,14:00,22:34,579,20,386
TNSTC-SLM-3714,Ultra Deluxe,Salem,Tiruvannamalai,03:00,09:09,415,38,277
TNSTC-VLR-3715,Ultra Deluxe,Vellore,Chengalpattu,09:00,18:04,612,41,408
TNSTC-TIR-3716,AC Sleeper,Tiruvannamalai,Salem,02:00,09:17,492,37,328
TNSTC-CUD-3717,Ultra Deluxe,Cuddalore,Chengalpattu,09:00,20:04,747,38,498
TNSTC-DIN-3718,Express,Dindigul,Dharmapuri,06:30,16:54,702,38,468
TNSTC-THO-3719,AC Sleeper,Thoothukudi,Chennai,03:30,07:20,259,34,173
TNSTC-NIL-3720,Non AC Seater,Nilgiris,Ramanathapuram,18:00,23:53,397,12,265
TNSTC-KAL-3721,Express,Kallakurichi,Tiruppur,02:00,04:41,181,15,121
TNSTC-THO-3722,Deluxe,Thoothukudi,Tirunelveli,00:00,03:01,204,28,136
TNSTC-RAN-3723,Deluxe,Ranipet,Nilgiris,14:30,17:03,172,26,115
TNSTC-CHE-3724,Express,Chengalpattu,Nagapattinam,05:00,11:26,435,27,290
TNSTC-VLR-3725,Super Fast,Vellore,Nagapattinam,20:00,07:37,784,29,523
TNSTC-RAM-3726,Express,Ramanathapuram,Theni,09:30,18:20,597,16,398
TNSTC-VIR-3727,Super Fast,Virudhunagar,Nagapattinam,18:00,06:34,849,13,566
TNSTC-KAR-3728,Ultra Deluxe,Karur,Kallakurichi,10:30,14:04,241,38,161
TNSTC-VIR-3729,AC Sleeper,Virudhunagar,Madurai,05:00,16:22,768,30,512
TNSTC-ARI-3730,Deluxe,Ariyalur,Tiruvarur,13:00,21:53,600,18,400
TNSTC-RAM-3731,Ultra Deluxe,Ramanathapuram,Chengalpattu,18:00,22:28,301,10,201
TNSTC-TRY-3732,Non AC Seater,Trichy,Cuddalore,03:00,11:28,571,41,381
TNSTC-TNJ-3733,Non AC Seater,Thanjavur,Dharmapuri,10:30,18:08,516,41,344
TNSTC-NIL-3734,Ultra Deluxe,Nilgiris,Sivaganga,18:30,03:46,625,23,417
TNSTC-TEN-3735,Express,Tenkasi,Krishnagiri,19:30,01:35,411,20,274
TNSTC-MDU-3736,Express,Madurai,Namakkal,11:00,14:12,216,22,144
TNSTC-NAG-3737,AC Sleeper,Nagapattinam,Tiruppur,06:00,08:26,165,16,110
TNSTC-TNV-3738,Ultra Deluxe,Tirunelveli,Madurai,13:30,16:35,208,42,139
TNSTC-VIR-3739,AC Sleeper,Virudhunagar,Chennai,15:00,23:04,544,18,363
TNSTC-SLM-3740,Super Fast,Salem,Cuddalore,07:30,13:39,415,35,277
TNSTC-CHE-3741,Non AC Seater,Chengalpattu,Theni,09:30,11:34,139,43,93
TNSTC-MDU-3742,Express,Madurai,Kallakurichi,05:30,06:50,90,37,60
TNSTC-NAM-3743,AC Sleeper,Namakkal,Thanjavur,03:00,12:17,627,42,418
TNSTC-VIR-3744,Super Fast,Virudhunagar,Kallakurichi,07:00,10:48,256,12,171
TNSTC-VLR-3745,Deluxe,Vellore,Erode,00:00,09:02,610,15,407
TNSTC-PUD-3746,AC Sleeper,Pudukkottai,Nilgiris,10:00,18:41,586,12,391
TNSTC-TNI-3747,Deluxe,Theni,Ariyalur,02:30,08:47,424,21,283
TNSTC-PER-3748,Express,Perambalur,Mayiladuthurai,00:30,09:18,594,17,396
TNSTC-DHA-3749,Deluxe,Dharmapuri,Salem,18:00,04:17,694,15,463
TNSTC-NAG-3750,AC Sleeper,Nagapattinam,Namakkal,17:30,23:50,427,45,285
TNSTC-CHN-3751,Express,Chennai,Nagapattinam,03:00,08:20,360,35,240
TNSTC-PUD-3752,Deluxe,Pudukkottai,Dindigul,16:30,03:23,735,11,490
TNSTC-CBE-3753,Deluxe,Coimbatore,Tiruvarur,05:00,17:05,816,42,544
TNSTC-TIR-3754,AC Sleeper,Tiruvannamalai,Coimbatore,08:30,16:43,555,19,370
TNSTC-NAM-3755,Super Fast,Namakkal,Perambalur,05:00,08:37,244,25,163
TNSTC-ERD-3756,Non AC Seater,Erode,Krishnagiri,18:00,01:05,478,34,319
TNSTC-TNI-3757,Express,Theni,Coimbatore,06:00,13:54,534,43,356
TNSTC-CHE-3758,Deluxe,Chengalpattu,Tiruppur,13:30,19:40,417,40,278
TNSTC-CHN-3759,AC Sleeper,Chennai,Kanyakumari,02:00,10:34,579,21,386
TNSTC-KAN-3760,Non AC Seater,Kanyakumari,Tenkasi,12:30,23:16,727,12,485
TNSTC-KAR-3761,Express,Karur,Dindigul,09:30,12:11,181,14,121
TNSTC-TNV-3762,Express,Tirunelveli,Ranipet,14:00,23:32,643,26,429
TNSTC-TNV-3763,AC Sleeper,Tirunelveli,Tiruvarur,01:30,05:23,262,20,175
TNSTC-TIR-3764,Ultra Deluxe,Tiruvannamalai,Ramanathapuram,04:30,15:20,732,42,488
TNSTC-DIN-3765,Deluxe,Dindigul,Kallakurichi,03:00,08:10,349,29,233
TNSTC-TIR-3766,AC Sleeper,Tiruppur,Theni,15:00,21:38,448,23,299
TNSTC-KAL-3767,AC Sleeper,Kallakurichi,Trichy,10:00,21:36,783,11,522
TNSTC-KRI-3768,AC Sleeper,Krishnagiri,Virudhunagar,03:30,16:14,859,13,573
TNSTC-TEN-3769,Ultra Deluxe,Tenkasi,Virudhunagar,01:00,05:06,277,27,185
TNSTC-TIR-3770,Super Fast,Tiruvarur,Krishnagiri,23:30,07:07,514,45,343
TNSTC-NAG-3771,Express,Nagapattinam,Erode,18:00,07:14,894,20,596
TNSTC-SLM-3772,Ultra Deluxe,Salem,Pudukkottai,06:30,15:14,589,40,393
TNSTC-MAY-3773,Deluxe,Mayiladuthurai,Kallakurichi,22:00,07:18,628,34,419
TNSTC-TIR-3774,Non AC Seater,Tiruvarur,Namakkal,14:30,21:04,444,42,296
TNSTC-TNJ-3775,Super Fast,Thanjavur,Ramanathapuram,18:00,01:04,477,12,318
TNSTC-RAM-3776,AC Sleeper,Ramanathapuram,Tiruppur,03:30,08:58,369,20,246
TNSTC-TNI-3777,Super Fast,Theni,Coimbatore,19:00,08:14,894,12,596
TNSTC-KAL-3778,AC Sleeper,Kallakurichi,Dharmapuri,22:00,04:53,465,35,310
TNSTC-CHE-3779,AC Sleeper,Chengalpattu,Kanyakumari,16:00,20:56,333,43,222
TNSTC-VIR-3780,Express,Virudhunagar,Nagapattinam,20:00,05:13,622,19,415
TNSTC-CUD-3781,Express,Cuddalore,Tirunelveli,20:30,07:20,732,34,488
TNSTC-MDU-3782,AC Sleeper,Madurai,Dindigul,04:30,12:36,547,43,365
TNSTC-NAG-3783,AC Sleeper,Nagapattinam,Nilgiris,03:00,12:48,661,10,441
TNSTC-ARI-3784,Super Fast,Ariyalur,Salem,01:00,04:09,213,23,142
TNSTC-CBE-3785,AC Sleeper,Coimbatore,Pudukkottai,16:00,23:44,522,15,348
TNSTC-MAY-3786,Ultra Deluxe,Mayiladuthurai,Nilgiris,19:00,01:41,451,38,301
TNSTC-TIR-3787,Non AC Seater,Tiruvannamalai,Ariyalur,21:30,23:06,108,28,72
TNSTC-CHE-3788,Super Fast,Chengalpattu,Salem,01:30,02:54,94,22,63
TNSTC-KAL-3789,AC Sleeper,Kallakurichi,Salem,21:30,03:47,424,15,283
TNSTC-MDU-3790,Express,Madurai,Nagapattinam,16:30,20:06,243,29,162
TNSTC-RAM-3791,Super Fast,Ramanathapuram,Pudukkottai,04:30,06:08,111,41,74
TNSTC-TNI-3792,Express,Theni,Ariyalur,18:00,03:28,639,13,426
TNSTC-TNV-3793,AC Sleeper,Tirunelveli,Mayiladuthurai,12:30,18:52,430,27,287
TNSTC-CHE-3794,Ultra Deluxe,Chengalpattu,Krishnagiri,07:30,16:55,636,43,424
TNSTC-KAN-3795,Non AC Seater,Kanyakumari,Ramanathapuram,06:00,09:21,226,24,151
TNSTC-TNV-3796,Non AC Seater,Tirunelveli,Thoothukudi,02:30,06:24,264,18,176
TNSTC-KAN-3797,Deluxe,Kanyakumari,Ranipet,13:00,18:38,381,28,254
TNSTC-SIV-3798,AC Sleeper,Sivaganga,Virudhunagar,23:00,06:09,483,26,322
TNSTC-KAN-3799,Ultra Deluxe,Kanyakumari,Thoothukudi,17:30,01:28,538,11,359
TNSTC-CHE-3800,Ultra Deluxe,Chengalpattu,Villupuram,10:00,16:16,423,45,282
TNSTC-VIR-3801,Express,Virudhunagar,Dharmapuri,09:00,10:14,84,31,56
TNSTC-CUD-3802,Ultra Deluxe,Cuddalore,Kanyakumari,12:00,15:09,213,37,142
TNSTC-CHN-3803,Super Fast,Chennai,Tiruppur,20:00,23:24,229,18,153
TNSTC-KRI-3804,Express,Krishnagiri,Ranipet,19:30,03:00,507,10,338
TNSTC-ERD-3805,Super Fast,Erode,Salem,02:00,04:16,153,12,102
TNSTC-MDU-3806,Ultra Deluxe,Madurai,Ranipet,19:30,00:11,316,39,211
TNSTC-ARI-3807,Ultra Deluxe,Ariyalur,Madurai,18:00,19:13,82,39,55
TNSTC-DHA-3808,Super Fast,Dharmapuri,Chennai,21:00,01:06,277,21,185
TNSTC-TNJ-3809,Non AC Seater,Thanjavur,Namakkal,08:00,16:49,595,41,397
TNSTC-NIL-3810,Deluxe,Nilgiris,Namakkal,18:00,19:13,82,29,55
TNSTC-PER-3811,AC Sleeper,Perambalur,Nagapattinam,02:00,12:42,723,33,482
TNSTC-NAM-3812,Non AC Seater,Namakkal,Sivaganga,08:00,19:00,742,14,495
TNSTC-KAR-3813,Super Fast,Karur,Chennai,14:30,21:14,454,40,303
TNSTC-CBE-3814,AC Sleeper,Coimbatore,Dindigul,23:30,06:27,469,45,313
TNSTC-TIR-3815,Express,Tiruppur,Nilgiris,13:00,18:04,342,23,228
TNSTC-KAN-3816,Express,Kanyakumari,Chengalpattu,21:00,08:34,781,28,521
TNSTC-SLM-3817,Super Fast,Salem,Krishnagiri,08:30,19:39,753,38,502
TNSTC-TEN-3818,Deluxe,Tenkasi,Karur,06:30,09:04,174,23,116
TNSTC-DHA-3819,Deluxe,Dharmapuri,Virudhunagar,03:00,06:54,264,20,176
TNSTC-VIR-3820,AC Sleeper,Virudhunagar,Cuddalore,01:00,04:08,211,18,141
TNSTC-NAM-3821,Deluxe,Namakkal,Chengalpattu,15:00,17:01,136,18,91
TNSTC-TIR-3822,Ultra Deluxe,Tiruvarur,Tenkasi,09:30,14:48,358,10,239
TNSTC-RAN-3823,Ultra Deluxe,Ranipet,Tiruvarur,10:00,15:21,361,10,241
TNSTC-MDU-3824,Super Fast,Madurai,Pudukkottai,04:00,16:13,825,16,550
TNSTC-KAR-3825,AC Sleeper,Karur,Dharmapuri,15:00,01:14,691,32,461
TNSTC-ARI-3826,Ultra Deluxe,Ariyalur,Erode,05:00,17:25,838,32,559
TNSTC-TNJ-3827,Non AC Seater,Thanjavur,Kallakurichi,03:30,08:31,339,10,226
TNSTC-PER-3828,AC Sleeper,Perambalur,Chengalpattu,08:30,16:00,507,40,338
TNSTC-KAL-3829,Non AC Seater,Kallakurichi,Perambalur,07:00,15:24,567,41,378
TNSTC-TIR-3830,Ultra Deluxe,Tiruppur,Kallakurichi,21:00,03:25,433,30,289
TNSTC-NIL-3831,Non AC Seater,Nilgiris,Virudhunagar,03:30,14:59,775,42,517
TNSTC-TIR-3832,AC Sleeper,Tiruvarur,Mayiladuthurai,11:00,21:54,736,27,491
TNSTC-NAM-3833,Ultra Deluxe,Namakkal,Ranipet,19:30,00:42,351,35,234
TNSTC-NIL-3834,Ultra Deluxe,Nilgiris,Coimbatore,07:30,13:16,390,34,260
TNSTC-CBE-3835,Express,Coimbatore,Villupuram,17:00,23:14,421,25,281
TNSTC-CHN-3836,Super Fast,Chennai,Dharmapuri,05:30,18:15,861,29,574
TNSTC-PUD-3837,AC Sleeper,Pudukkottai,Thanjavur,00:00,07:08,481,32,321
TNSTC-TIR-3838,Deluxe,Tiruppur,Coimbatore,00:00,09:00,607,16,405
TNSTC-KAR-3839,AC Sleeper,Karur,Ariyalur,19:00,02:09,483,20,322
TNSTC-MAY-3840,Deluxe,Mayiladuthurai,Tiruppur,23:30,07:34,544,18,363
TNSTC-VIR-3841,Non AC Seater,Virudhunagar,Mayiladuthurai,16:00,20:33,307,43,205
TNSTC-PUD-3842,Deluxe,Pudukkottai,Mayiladuthurai,03:00,08:06,345,11,230
TNSTC-PUD-3843,Non AC Seater,Pudukkottai,Trichy,07:00,17:25,703,44,469
TNSTC-NIL-3844,Deluxe,Nilgiris,Virudhunagar,19:00,07:30,844,15,563
TNSTC-CHN-3845,Ultra Deluxe,Chennai,Karur,21:30,06:30,607,25,405
TNSTC-VIR-3846,Express,Virudhunagar,Krishnagiri,02:00,13:10,754,41,503
TNSTC-SIV-3847,Non AC Seater,Sivaganga,Thoothukudi,06:30,10:28,268,38,179
TNSTC-CUD-3848,Deluxe,Cuddalore,Dindigul,16:30,23:58,504,23,336
TNSTC-MDU-3849,Super Fast,Madurai,Salem,05:00,14:54,669,21,446
TNSTC-KAL-3850,Deluxe,Kallakurichi,Nilgiris,14:00,21:57,537,32,358
TNSTC-CBE-3851,AC Sleeper,Coimbatore,Namakkal,10:00,23:01,879,41,586
TNSTC-NAG-3852,Super Fast,Nagapattinam,Dindigul,04:00,07:21,226,34,151
TNSTC-RAM-3853,Super Fast,Ramanathapuram,Perambalur,17:00,22:33,375,12,250
TNSTC-THO-3854,AC Sleeper,Thoothukudi,Erode,07:30,18:03,712,33,475
TNSTC-NIL-3855,Ultra Deluxe,Nilgiris,Ramanathapuram,18:30,00:28,403,23,269
TNSTC-ARI-3856,Non AC Seater,Ariyalur,Tirunelveli,18:30,04:52,700,29,467
TNSTC-MDU-3857,Ultra Deluxe,Madurai,Vellore,21:00,09:20,832,38,555
TNSTC-ERD-3858,Deluxe,Erode,Nilgiris,15:30,04:22,868,14,579
TNSTC-TNV-3859,Super Fast,Tirunelveli,Ariyalur,00:00,07:54,534,39,356
TNSTC-SIV-3860,Non AC Seater,Sivaganga,Karur,21:30,05:30,540,35,360
TNSTC-DIN-3861,Non AC Seater,Dindigul,Tiruvannamalai,17:30,02:42,621,20,414
TNSTC-CUD-3862,Super Fast,Cuddalore,Kallakurichi,01:30,07:54,432,18,288
TNSTC-KAN-3863,Express,Kanyakumari,Tirunelveli,10:00,12:25,163,12,109
TNSTC-TNI-3864,Deluxe,Theni,Sivaganga,09:30,22:15,861,17,574
TNSTC-ERD-3865,Express,Erode,Karur,18:30,06:11,789,18,526
TNSTC-MDU-3866,Non AC Seater,Madurai,Thanjavur,16:30,18:04,106,15,71
TNSTC-TRY-3867,Super Fast,Trichy,Chengalpattu,01:30,11:19,663,24,442
TNSTC-TNI-3868,AC Sleeper,Theni,Mayiladuthurai,15:30,22:47,492,14,328
TNSTC-TIR-3869,Non AC Seater,Tiruppur,Thanjavur,14:00,23:13,622,33,415
TNSTC-DHA-3870,Super Fast,Dharmapuri,Trichy,11:30,00:16,862,18,575
TNSTC-TIR-3871,Express,Tiruppur,Nagapattinam,18:30,20:38,144,40,96
TNSTC-CHN-3872,Super Fast,Chennai,Ariyalur,02:00,08:17,424,11,283
TNSTC-RAN-3873,Express,Ranipet,Sivaganga,08:00,12:28,301,20,201
TNSTC-VIL-3874,AC Sleeper,Villupuram,Theni,10:30,16:10,382,10,255
TNSTC-PUD-3875,Super Fast,Pudukkottai,Madurai,13:00,16:26,232,45,155
TNSTC-DIN-3876,Non AC Seater,Dindigul,Coimbatore,22:30,02:23,262,31,175
TNSTC-TIR-3877,Super Fast,Tiruvarur,Thoothukudi,08:00,16:16,558,24,372
TNSTC-CUD-3878,Ultra Deluxe,Cuddalore,Dindigul,11:00,13:56,198,33,132
TNSTC-RAN-3879,Express,Ranipet,Madurai,07:30,13:30,405,17,270
TNSTC-TIR-3880,Non AC Seater,Tiruvarur,Villupuram,09:00,20:29,775,37,517
TNSTC-TIR-3881,Super Fast,Tiruvarur,Cuddalore,16:00,21:52,396,13,264
TNSTC-VIL-3882,Non AC Seater,Villupuram,Mayiladuthurai,03:30,16:10,855,14,570
TNSTC-THO-3883,Deluxe,Thoothukudi,Salem,22:00,03:21,361,25,241
TNSTC-PER-3884,Deluxe,Perambalur,Chengalpattu,02:00,06:34,309,21,206
TNSTC-NAG-3885,AC Sleeper,Nagapattinam,Dindigul,05:30,17:02,778,33,519
TNSTC-SLM-3886,Super Fast,Salem,Ranipet,03:30,06:30,202,43,135
TNSTC-TNJ-3887,Ultra Deluxe,Thanjavur,Ramanathapuram,07:30,13:22,396,24,264
TNSTC-TRY-3888,Super Fast,Trichy,Kanyakumari,08:00,13:37,379,28,253
TNSTC-SIV-3889,Ultra Deluxe,Sivaganga,Cuddalore,10:30,21:43,757,18,505
TNSTC-KRI-3890,Deluxe,Krishnagiri,Ramanathapuram,14:30,20:12,385,26,257
TNSTC-VIL-3891,Non AC Seater,Villupuram,Chengalpattu,19:00,20:38,111,10,74
TNSTC-PUD-3892,Ultra Deluxe,Pudukkottai,Villupuram,04:00,09:46,390,28,260
TNSTC-VLR-3893,AC Sleeper,Vellore,Kallakurichi,12:00,00:54,871,44,581
TNSTC-TNI-3894,Ultra Deluxe,Theni,Chengalpattu,16:00,22:24,432,25,288
TNSTC-TNV-3895,Express,Tirunelveli,Dindigul,20:30,23:46,220,30,147
TNSTC-TIR-3896,Ultra Deluxe,Tiruvarur,Villupuram,07:00,10:30,237,17,158
TNSTC-ARI-3897,Ultra Deluxe,Ariyalur,Vellore,21:00,01:53,330,41,220
TNSTC-TEN-3898,Deluxe,Tenkasi,Nilgiris,14:30,01:39,753,32,502
TNSTC-VIL-3899,Deluxe,Villupuram,Thanjavur,12:30,16:22,261,16,174
TNSTC-SIV-3900,Deluxe,Sivaganga,Madurai,10:30,14:04,241,31,161
TNSTC-ARI-3901,Ultra Deluxe,Ariyalur,Tiruppur,18:00,04:16,693,25,462
TNSTC-VIR-3902,Deluxe,Virudhunagar,Ariyalur,05:00,17:05,816,22,544
TNSTC-DHA-3903,Super Fast,Dharmapuri,Cuddalore,15:30,21:50,427,43,285
TNSTC-DHA-3904,Deluxe,Dharmapuri,Thanjavur,21:30,09:31,811,12,541
TNSTC-TEN-3905,Express,Tenkasi,Tirunelveli,05:00,11:36,445,28,297
TNSTC-SIV-3906,AC Sleeper,Sivaganga,Vellore,23:00,03:00,270,33,180
TNSTC-ARI-3907,Non AC Seater,Ariyalur,Mayiladuthurai,08:30,17:43,622,22,415
TNSTC-DIN-3908,Super Fast,Dindigul,Tiruppur,15:30,20:59,370,42,247
TNSTC-TIR-3909,Ultra Deluxe,Tiruvarur,Tirunelveli,02:30,13:08,718,13,479
TNSTC-TRY-3910,AC Sleeper,Trichy,Mayiladuthurai,08:30,16:38,549,18,366
TNSTC-ARI-3911,Deluxe,Ariyalur,Vellore,16:30,21:47,357,37,238
TNSTC-TIR-3912,Ultra Deluxe,Tiruvarur,Chennai,14:00,15:16,85,22,57
TNSTC-CHE-3913,Super Fast,Chengalpattu,Sivaganga,14:30,23:07,582,32,388
TNSTC-KAR-3914,Ultra Deluxe,Karur,Tirunelveli,22:30,01:55,231,35,154
TNSTC-TRY-3915,Non AC Seater,Trichy,Cuddalore,12:00,17:02,340,29,227
TNSTC-DIN-3916,AC Sleeper,Dindigul,Karur,21:00,05:13,555,34,370
TNSTC-KRI-3917,AC Sleeper,Krishnagiri,Madurai,02:00,09:04,477,22,318
TNSTC-CUD-3918,Deluxe,Cuddalore,Dindigul,21:30,00:40,214,26,143
TNSTC-SIV-3919,Non AC Seater,Sivaganga,Karur,12:00,00:12,823,33,549
TNSTC-TNI-3920,Super Fast,Theni,Thanjavur,17:00,22:45,388,15,259
TNSTC-CUD-3921,Non AC Seater,Cuddalore,Ranipet,22:30,06:22,531,37,354
TNSTC-ERD-3922,Express,Erode,Tiruvannamalai,22:00,07:14,624,30,416
TNSTC-TEN-3923,Express,Tenkasi,Thoothukudi,20:00,00:34,309,14,206
TNSTC-CBE-3924,Express,Coimbatore,Ariyalur,06:30,09:55,231,37,154
TNSTC-CHN-3925,Ultra Deluxe,Chennai,Tirunelveli,18:00,04:42,723,22,482
TNSTC-PER-3926,AC Sleeper,Perambalur,Trichy,14:00,16:41,181,35,121
TNSTC-CHN-3927,Deluxe,Chennai,Namakkal,17:00,20:34,241,38,161
TNSTC-SIV-3928,Ultra Deluxe,Sivaganga,Ariyalur,22:30,08:22,666,27,444
TNSTC-TNJ-3929,Express,Thanjavur,Dharmapuri,06:00,11:21,361,23,241
TNSTC-KRI-3930,Non AC Seater,Krishnagiri,Kanyakumari,04:00,09:40,382,43,255
TNSTC-ARI-3931,Deluxe,Ariyalur,Tiruvarur,07:30,18:19,730,33,487
TNSTC-CHE-3932,Deluxe,Chengalpattu,Tiruvarur,07:30,19:27,807,26,538
TNSTC-CHE-3933,Ultra Deluxe,Chengalpattu,Ramanathapuram,20:30,02:22,396,31,264
TNSTC-CUD-3934,Express,Cuddalore,Virudhunagar,07:00,17:16,693,22,462
TNSTC-MDU-3935,Super Fast,Madurai,Pudukkottai,19:00,04:02,610,24,407
TNSTC-VLR-3936,Express,Vellore,Salem,22:30,08:20,664,23,443
TNSTC-SIV-3937,Super Fast,Sivaganga,Tiruvannamalai,19:30,21:58,166,42,111
TNSTC-DIN-3938,Super Fast,Dindigul,Thoothukudi,05:00,10:05,343,40,229
TNSTC-KRI-3939,Ultra Deluxe,Krishnagiri,Villupuram,17:30,06:47,897,35,598
TNSTC-TIR-3940,Non AC Seater,Tiruvarur,Namakkal,08:30,17:55,636,19,424
TNSTC-TRY-3941,Deluxe,Trichy,Karur,09:30,21:14,792,34,528
TNSTC-NIL-3942,Non AC Seater,Nilgiris,Ranipet,16:00,18:12,148,12,99
TNSTC-KAR-3943,Non AC Seater,Karur,Tiruvannamalai,19:00,00:36,378,41,252
TNSTC-DIN-3944,Ultra Deluxe,Dindigul,Pudukkottai,22:00,23:38,111,43,74
TNSTC-SIV-3945,Ultra Deluxe,Sivaganga,Dharmapuri,12:00,22:49,730,23,487
TNSTC-DIN-3946,Deluxe,Dindigul,Vellore,19:30,03:51,564,31,376
TNSTC-ERD-3947,Deluxe,Erode,Sivaganga,15:00,02:36,783,41,522
TNSTC-VIL-3948,Deluxe,Villupuram,Kanyakumari,01:00,10:12,621,37,414
TNSTC-CHE-3949,Non AC Seater,Chengalpattu,Chennai,21:00,04:22,498,34,332
TNSTC-PUD-3950,AC Sleeper,Pudukkottai,Tenkasi,14:30,21:52,498,21,332
